,drugbank_id,drugname,canonical
1830,DB01098,ROSUVASTATIN CALCIUM,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.[Ca+2]
1836,DB01103,QUINACRINE,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl
1839,DB01103,QUINACRINE,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.O.Cl
1840,DB01103,QUINACRINE,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.O.O.Cl.Cl
1841,DB01104,SERTRALINE,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl
1842,DB08567,SERTRALINE,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl
1853,DB01110,ASARONE,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-]
1854,DB01110,MERCAPTOPURINE,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-]
1855,DB01111,COLISTIN,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+]
1857,DB01112,CEFUROXIME,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-].[Na+]
1858,DB01112,SODIUM,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-].[Na+]
1866,DB01114,CHLORPHENIRAMINE,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O
1869,DB01118,AMINOPYRINE,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl
1870,DB01118,AMIODARONE,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl
1885,DB01132,PIOGLITAZONE,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3.Cl
1892,DB03034,OFLOXACIN,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
1899,DB01147,CLOXACILLIN,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+]
1903,DB01149,NEFAZODONE,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl
1905,DB01151,DESIPRAMINE,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
1908,DB01160,DINOPROST,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O
1909,DB01160,8-EPI-PROSTAGLANDIN F2ALPHA,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O
1924,DB01173,ORPHENADRINE,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl
1926,DB01346,PHENOBARBITAL,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
1927,DB01179,PICROPODOPHYLLIN,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
1928,DB01179,LIGNANS,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
1931,DB01183,NALOXONE,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O.Cl
1940,DB01190,MYCOPHENOLIC ACID,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
1956,DB01201,RIFAMPIN,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C
1967,DB01212,CEFTRIAXONE,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+]
1972,DB01213,FOMEPIZOLE,CC1=CNN=C1.Cl
1980,DB01219,DANTROLENE,C1C(=NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+]
1983,DB01221,KETAMINE,CNC1(CCCCC1=O)C2=CC=CC=C2Cl.Cl
1993,DB01223,ETHYLENEDIAMINE,C(CN)N
2003,DB01233,METOCLOPRAMIDE,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl.O.Cl
2004,DB01233,METOCLOPRAMIDE,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl.Cl
2007,DB01240,EPOPROSTENOL,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)[O-])O2)O)O.[Na+]
2010,DB01242,CLOMIPRAMINE,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl
2017,DB01261,SITAGLIPTIN PHOSPHATE,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N.OP(=O)(O)O
2018,DB01261,SITAGLIPTIN PHOSPHATE,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N.O.OP(=O)(O)O
2022,DB04485,THYMIDINE,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
2033,DB01268,SUNITINIB,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C.C(C(C(=O)O)O)C(=O)O
2040,DB01288,FENOTEROL,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br
2044,DB01296,CHITOSAN,C(C1C(C(C(C(O1)O)N)O)O)O
2046,DB02678,CHITOSAN,C(C1C(C(C(C(O1)O)N)O)O)O
2047,DB02678,GLUCOSAMINE,C(C1C(C(C(C(O1)O)N)O)O)O
2048,DB01296,GALACTOSAMINE,C(C1C(C(C(C(O1)O)N)O)O)O
2049,DB02678,GALACTOSAMINE,C(C1C(C(C(C(O1)O)N)O)O)O
2054,DB01329,SODIUM,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-].[Na+]
2061,DB01366,PROCATEROL,CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C.Cl
2069,DB01388,MIBEFRADIL,CC(C)C1C2=C(CCC1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F.Cl.Cl
2074,DB01392,YOHIMBINE,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl
2079,DB01398,SALICYLIC ACID,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+]
2080,DB01398,SODIUM SALICYLATE,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+]
2083,DB01400,NEOSTIGMINE,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-]
2084,DB01400,NEOSTIGMINE,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.COS(=O)(=O)[O-]
2095,DB01409,TIOTROPIUM BROMIDE,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-]
2098,DB01414,SODIUM,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC#N)SC1)C(=O)[O-].[Na+]
2103,DB01427,AMRINONE,CC(C(=O)O)O.C1=CN=CC=C1C2=CNC(=O)C(=C2)N
2108,DB01495,ANTIPYRINE,CC1=CC(=O)N(N1C)C2=CC=CC=C2
2113,DB01454,"N-METHYL-3,4-METHYLENEDIOXYAMPHETAMINE",CC(CC1=CC2=C(C=C1)OCO2)NC.Cl
2114,DB01466,POMALIDOMIDE,CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1
2115,DB01494,CHITOSAN,C(C(Cl)(Cl)Cl)(O)O
2116,DB01494,CHLORAL HYDRATE,C(C(Cl)(Cl)Cl)(O)O
2117,DB01495,CHITOSAN,C(C(Cl)(Cl)Cl)(O)O
2118,DB01495,CHLORAL HYDRATE,C(C(Cl)(Cl)Cl)(O)O
2121,DB01494,BETAINE,C[N+](C)(C)CC(=O)[O-]
2122,DB04455,BETAINE,C[N+](C)(C)CC(=O)[O-]
2123,DB01494,BETAINE,C[N+](C)(C)CC(=O)O
2143,DB01586,CHENODEOXYCHOLIC ACID,CC(CCC(=O)[O-])C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
2144,DB06777,CHENODEOXYCHOLIC ACID,CC(CCC(=O)[O-])C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
2147,DB01590,EVEROLIMUS,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
2148,DB01597,"CILASTATIN, IMIPENEM DRUG COMBINATION",CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O.CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
2149,DB01598,"CILASTATIN, IMIPENEM DRUG COMBINATION",CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O.CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
2153,DB01606,TAZOBACTAM,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)[O-])CN3C=CN=N3.[Na+]
2155,DB01611,HYDROXYCHLOROQUINE,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO.OS(=O)(=O)O
2158,DB01660,ADENOSINE 5'-O-(3-THIOTRIPHOSPHATE),C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
2159,DB02930,ADENOSINE 5'-O-(3-THIOTRIPHOSPHATE),C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
2161,DB01677,FUMARIC ACID,C(=CC(=O)O)C(=O)O
2162,DB01677,MALEIC ACID,C(=CC(=O)O)C(=O)O
2163,DB04299,FUMARIC ACID,C(=CC(=O)O)C(=O)O
2164,DB04299,MALEIC ACID,C(=CC(=O)O)C(=O)O
2165,DB06216,FUMARIC ACID,C(=CC(=O)O)C(=O)O
2166,DB06216,MALEIC ACID,C(=CC(=O)O)C(=O)O
2177,DB04447,DITHIOTHREITOL,C(C(C(CS)O)O)S
2189,DB01698,RUTIN,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
2193,DB01701,PROPYLENE DICHLORIDE,CC(CCl)Cl
2202,DB01752,S-ADENOSYLMETHIONINE,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N
2205,DB01762,ACETOACETIC ACID,CC(=O)CC(=O)[O-]
2210,DB01783,PANTOTHENIC ACID,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2]
2212,DB01790,"ADENOSINE-3',5'-CYCLIC PHOSPHOROTHIOATE",C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=S)(O1)O
2216,DB04349,PROPYLENE GLYCOL,CC(CO)O
2217,DB06292,PROPYLENE GLYCOL,CC(CO)O
2223,DB01914,GALACTOSE,C(C(C(C(C(C=O)O)O)O)O)O
2224,DB01914,GLUCOSE,C(C(C(C(C(C=O)O)O)O)O)O
2253,DB01987,DEXAMETHASONE,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O
2254,DB01992,ACETYL COENZYME A,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
2256,DB02000,4-PHENYLBUTYRIC ACID,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
2257,DB02003,"2,2'-DIPYRIDYL",C1=CC=NC(=C1)C2=CC=CC=N2
2258,DB03492,"2,2'-DIPYRIDYL",C1=CC=NC(=C1)C2=CC=CC=N2
2259,DB03871,"2,2'-DIPYRIDYL",C1=CC=NC(=C1)C2=CC=CC=N2
2260,DB04550,"2,2'-DIPYRIDYL",C1=CC=NC(=C1)C2=CC=CC=N2
2275,DB02044,N-((3-(AMINOMETHYL)PHENYL)METHYL)ETHANIMIDAMIDE,CC(=NCC1=CC=CC(=C1)CN)N.Cl.Cl
2276,DB02044,N-(3-(AMINOMETHYL)BENZYL)ACETAMIDINE,CC(=NCC1=CC=CC(=C1)CN)N.Cl.Cl
2279,DB02057,ALPHA-AMINO-3-HYDROXY-5-METHYL-4-ISOXAZOLEPROPIONIC ACID,CC1=C(C(=O)NO1)CC(C(=O)O)N
2283,DB02130,VANILLIN,COC1=C(C=CC(=C1)C(=O)O)O
2287,DB02166,PROPIDIUM,CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N
2288,DB02166,PROPIDIUM,CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[I-].[I-]
2295,DB02201,METHYLMALONIC ACID,C(C(=O)O)C(=O)O
2296,DB02201,VANILLIN,C(C(=O)O)C(=O)O
2306,DB02234,ETIRON,CCSC(=N)N.Br
2307,DB02539,ETIRON,CCSC(=N)N.Br
2314,DB02282,S-ADENOSYLMETHIONINE,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
2317,DB02315,CYCLIC GMP,C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O
2321,DB02329,CARBENOXOLONE,CC1(C2CCC3(C(C2(CCC1OC(=O)CCC(=O)[O-])C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)[O-])C)C)C)C.[Na+].[Na+]
2324,DB02345,SELENOCYSTEINE,C(C(C(=O)O)N)[Se]
2328,DB02379,GLUCOSE,C(C1C(C(C(C(O1)O)O)O)O)O
2329,DB03989,GLUCOSE,C(C1C(C(C(C(O1)O)O)O)O)O
2330,DB02379,GALACTOSE,C(C1C(C(C(C(O1)O)O)O)O)O
2331,DB03989,GALACTOSE,C(C1C(C(C(C(O1)O)O)O)O)O
2332,DB02379,"BETA-1,3-GLUCAN",C(C1C(C(C(C(O1)O)O)O)O)O
2333,DB02379,CURDLAN,C(C1C(C(C(C(O1)O)O)O)O)O
2335,DB02379,ZYMOSAN,C(C1C(C(C(C(O1)O)O)O)O)O
2336,DB03989,"BETA-1,3-GLUCAN",C(C1C(C(C(C(O1)O)O)O)O)O
2337,DB03989,CURDLAN,C(C1C(C(C(C(O1)O)O)O)O)O
2339,DB03989,ZYMOSAN,C(C1C(C(C(C(O1)O)O)O)O)O
2341,DB02379,SUCROSE,C(C1C(C(C(C(O1)O)O)O)O)O
2343,DB03989,SUCROSE,C(C1C(C(C(C(O1)O)O)O)O)O
2349,DB02418,BUSULFAN,CC(C(C)O)O
2361,DB02456,POLY C,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O
2362,DB03403,POLY C,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O
2363,DB02456,CYTARABINE,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O
2364,DB03403,CYTARABINE,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O
2367,DB02502,8-HYDROXY-2'-DEOXYGUANOSINE,C1C(C(OC1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO)O
2378,DB02533,PIMAGEDINE,C(=NN)(N)N.Cl
2381,DB05383,PIMAGEDINE,C(=NN)(N)N
2384,DB02561,TAGATOSE,C1C(C(C(C(O1)(CO)O)O)O)O
2385,DB02561,FRUCTOSE,C1C(C(C(C(O1)(CO)O)O)O)O
2390,DB02587,"4-METHYL-N1-(3-PHENYLPROPYL)BENZENE-1,2-DIAMINE",CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O
2396,DB02600,OSELTAMIVIR,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)O
2400,DB02657,GLUCOSAMINE 6-PHOSPHATE,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O
2403,DB02659,SODIUM CHOLATE,CC(CCC(=O)[O-])C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C.[Na+]
2404,DB02671,METHIMAZOLE,CN1C=CN=C1
2405,DB02691,GLYCOCHOLIC ACID,CC(CCC(=O)NCC(=O)[O-])C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
2406,DB02691,GLYCOCHOLIC ACID,CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
2416,DB02713,DIMINAZENE,CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
2417,DB02713,DIMINAZENE ACETURATE,CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
2418,DB03608,DIMINAZENE,CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
2419,DB03608,DIMINAZENE ACETURATE,CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
2420,DB02713,DIMINAZENE ACETURATE,CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
2421,DB03608,DIMINAZENE ACETURATE,CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
2435,DB02772,DIETARY SUCROSE,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
2445,DB02896,GW0742,CSC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O
2447,DB07447,DIHYDROTESTOSTERONE,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C
2453,DB02994,CACODYLIC ACID,C[As](=O)(C)[O-].[Na+]
2454,DB02995,ANILINE,C1CCC(CC1)N
2455,DB04996,ANILINE,C1CCC(CC1)N
2458,DB03023,AG 1879,CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N
2466,DB03109,CROTON OIL,CC(=O)NC1C(C(C(OC1O)CO)O)O
2467,DB03567,CROTON OIL,CC(=O)NC1C(C(C(OC1O)CO)O)O
2468,DB03740,CROTON OIL,CC(=O)NC1C(C(C(OC1O)CO)O)O
2469,DB03109,ACETYLGLUCOSAMINE,CC(=O)NC1C(C(C(OC1O)CO)O)O
2470,DB03567,ACETYLGLUCOSAMINE,CC(=O)NC1C(C(C(OC1O)CO)O)O
2471,DB03740,ACETYLGLUCOSAMINE,CC(=O)NC1C(C(C(OC1O)CO)O)O
2479,DB03128,ACETYLCHOLINE,CC(=O)OCC[N+](C)(C)C.[Cl-]
2481,DB03157,DDT,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC(CC3=CC=C(C=C3)OS(=O)(=O)C4=CC=CC5=C4C=CC=C5N(C)C)C(=O)O
2486,DB03208,BETA-PENTA-O-GALLOYL-GLUCOSE,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O
2487,DB03209,POTASSIUM OXONATE,C1(=NC(=O)NC(=O)N1)C(=O)[O-].[K+]
2489,DB03227,NICOTINAMIDE MONONUCLEOTIDE,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N
2496,DB03292,GLYPHOSATE,C(C(C(=O)O)N)P(=O)(O)O
2497,DB03310,GLUTATHIONE,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N
2499,DB03310,GLYCOPEPTIDES,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N
2500,DB03328,DIMETHYL SULFOXIDE,S
2501,DB03328,GLUTATHIONE,S
2502,DB03328,HYDROGEN SULFIDE,S
2503,DB03983,DIMETHYL SULFOXIDE,S
2504,DB03983,GLUTATHIONE,S
2505,DB03983,HYDROGEN SULFIDE,S
2506,DB05088,DIMETHYL SULFOXIDE,S
2507,DB05088,GLUTATHIONE,S
2508,DB05088,HYDROGEN SULFIDE,S
2509,DB03328,HYDROGEN SULFIDE,[SH-]
2510,DB03983,HYDROGEN SULFIDE,[SH-]
2511,DB05088,HYDROGEN SULFIDE,[SH-]
2515,DB03435,URIDINE DIPHOSPHATE,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O
2516,DB03435,URIDINE DIPHOSPHATE,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O
2518,DB03461,NADP,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
2523,DB03467,APIGENIN,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
2526,DB03496,ALVOCIDIB,CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O.Cl
2530,DB03499,CITRIC ACID,C(C(C(=O)O)O)C(=O)O
2531,DB03518,MEVALONIC ACID,CC(CCO)(CC(=O)O)O
2546,DB03603,GLUCARIC ACID,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
2549,DB03619,DEOXYCHOLIC ACID,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C
2551,DB03619,DEOXYCHOLIC ACID,CC(CCC(=O)[O-])C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C.[Na+]
2552,DB07690,DEOXYCHOLIC ACID,CC(CCC(=O)[O-])C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C.[Na+]
2554,DB03671,DIGOXIGENIN,CC12CCC(CC1CCC3C2CC(C4(C3(CCC4C5=CC(=O)OC5)O)C)O)O
2563,DB03719,ADENOSINE-5'-(N-ETHYLCARBOXAMIDE),CCNC(=O)C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
2578,DB03823,GALLOCATECHOL,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O
2591,DB06689,GLYCINE,C(CO)N
2592,DB04005,URIDINE TRIPHOSPHATE,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
2593,DB04026,MONOTROPEIN,CN1C2CCC1CC(C2)O
2594,DB04038,ERGOSTEROL,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C
2604,DB04100,CARBON MONOXIDE,[C-]#[O+]
2605,DB04104,3-METHYLADENINE,CN1C=NC(=N)C2=C1N=CN2
2607,DB04115,BERBERINE,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-]
2609,DB04156,FLUORIDES,[F-]
2610,DB04444,FLUORIDES,[F-]
2611,DB08276,FLUORIDES,[F-]
2613,DB04173,SUCROSE,C(C1C(C(C(O1)(CO)O)O)O)O
2614,DB04177,DIGITOXIGENIN,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O
2615,DB04177,DIGOXIGENIN,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O
2618,DB04209,DEQUALINIUM,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-]
2619,DB04216,QUERCETIN,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.O.O
2621,DB04216,QUERCETIN,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.O
2622,DB04218,RESIQUIMOD,C1=CN=C2C(=C1N)N=CN2C3C(C(C(O3)CO)O)O
2623,DB04221,DIDECYLDIMETHYLAMMONIUM,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-]
2626,DB06689,OLEIC ACID,CCCCCCCCC=CCCCCCCCC(=O)O
2633,DB04258,SEOCALCITOL,CCC(CC)(C=CC=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O
2635,DB04851,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
2636,DB08944,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
2643,DB04348,TAUROCHOLIC ACID,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
2644,DB04348,TAUROCHOLIC ACID,CC(CCC(=O)NCCS(=O)(=O)[O-])C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C.[Na+]
2647,DB04365,ALLYL ALCOHOL,CN1CCC=C(C1)C(=O)OC.Br
2648,DB04365,ARECOLINE,CN1CCC=C(C1)C(=O)OC.Br
2651,DB04382,DEOXYGLUCOSE,C1C(C(C(OC1O)CO)O)O
2652,DB08831,DEOXYGLUCOSE,C1C(C(C(OC1O)CO)O)O
2654,DB04382,MIFEPRISTONE,C1C(C(C(OC1O)CO)O)O
2656,DB08831,MIFEPRISTONE,C1C(C(C(OC1O)CO)O)O
2664,DB04513,W 7,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCCCN.Cl
